SFIN,Segregated Fund Name,NAV Date,NAV Per Unit,Company Name,Date,Sr.no.
ULGF 006 03/10/05 GCGBal1 105,Group Cap Guarantee Balanced,09-Aug-24,40.1738,ICICI Prudential Life Insurance Company Limited,09-Aug-24,3
ULGF 010 21/03/07 GCGBal2 105,Group Cap Gua Balanced II,09-Aug-24,38.8074,ICICI Prudential Life Insurance Company Limited,09-Aug-24,4
ULGF 049 27/08/13 GCGBal3 105,Group Capital Guarantee Balanc,09-Aug-24,22.9214,ICICI Prudential Life Insurance Company Limited,09-Aug-24,5
ULGF 041 30/04/13 GBalancer2 105,Group Balanced Fund II,09-Aug-24,22.9461,ICICI Prudential Life Insurance Company Limited,09-Aug-24,6
ULGF 050 27/08/13 GCGGrowth3 105,Group Capital Guarantee Growth,09-Aug-24,22.4308,ICICI Prudential Life Insurance Company Limited,09-Aug-24,7
ULGF 014 02/04/08 GLEIncome 105,Group Leave Encashment Debt,09-Aug-24,32.4834,ICICI Prudential Life Insurance Company Limited,09-Aug-24,8
ULGF 003 03/04/03 GSTDebt 105,Group Short Term Debt fund,09-Aug-24,37.2856,ICICI Prudential Life Insurance Company Limited,09-Aug-24,9
ULGF 046 27/08/13 GSTDebt2 105,Group Short Term Debt Fund II,09-Aug-24,16.5122,ICICI Prudential Life Insurance Company Limited,09-Aug-24,10
ULGF 007 28/10/05 GCGDebt1 105,Group Capital Guarantee Debt,09-Aug-24,49.8866,ICICI Prudential Life Insurance Company Limited,09-Aug-24,11
ULGF 011 21/03/07 GCGDebt2 105,Group Cap Gua Debt II,09-Aug-24,39.8504,ICICI Prudential Life Insurance Company Limited,09-Aug-24,12
ULGF 048 27/08/13 GCGDebt3 105,Group Capital Guarantee Debt F,09-Aug-24,21.8240,ICICI Prudential Life Insurance Company Limited,09-Aug-24,13
ULGF 005 24/02/04 GCGSTDebt1 105,Group Cap Gua STerm Debt,09-Aug-24,35.5688,ICICI Prudential Life Insurance Company Limited,09-Aug-24,14
ULGF 009 16/03/07 GCGSTDebt2 105,Group Cap Gua STerm Debt II,09-Aug-24,29.8749,ICICI Prudential Life Insurance Company Limited,09-Aug-24,15
ULGF 047 27/08/13 GCGSTDebt3 105,Group Capital Guarantee Short,09-Aug-24,17.7628,ICICI Prudential Life Insurance Company Limited,09-Aug-24,16
ULGF 002 03/04/03 GDebt 105,Group Debt Fund,09-Aug-24,48.4505,ICICI Prudential Life Insurance Company Limited,09-Aug-24,17
ULGF 040 30/04/13 GDebt2 105,Group Debt Fund II,09-Aug-24,23.1699,ICICI Prudential Life Insurance Company Limited,09-Aug-24,18
ULGF 039 30/04/13 GSTDebt3 105,Group Short Term Debt Fund III,09-Aug-24,17.2195,ICICI Prudential Life Insurance Company Limited,09-Aug-24,19
ULGF 051 03/04/03 GSBLN 105,Group SA Balanced Fund,09-Aug-24,65.4436,ICICI Prudential Life Insurance Company Limited,09-Aug-24,20
ULGF 055 24/02/04 GSCGSTD 105,Group SA CG Short Term Debt Fu,09-Aug-24,35.9789,ICICI Prudential Life Insurance Company Limited,09-Aug-24,21
ULGF 052 03/04/03 GSDBT 105,Group SA Debt Fund,09-Aug-24,47.7020,ICICI Prudential Life Insurance Company Limited,09-Aug-24,22
ULGF 054 30/10/03 GSGF 105,Group SA Growth Fundi,09-Aug-24,125.4627,ICICI Prudential Life Insurance Company Limited,09-Aug-24,23
ULGF 053 03/04/03 GSSTD 105,Group SA Short Term Debt Fund,09-Aug-24,37.2011,ICICI Prudential Life Insurance Company Limited,09-Aug-24,24
ULGF 008 11/12/06 GCGGrowth1 105,Group Capital Gua Growth,09-Aug-24,39.4247,ICICI Prudential Life Insurance Company Limited,09-Aug-24,25
ULGF 012 05/07/07 GCGGrowth2 105,Group Cap Gua Growth II,09-Aug-24,40.2669,ICICI Prudential Life Insurance Company Limited,09-Aug-24,26
ULGF 004 30/10/03 GGrowth 105,Group Growth Fund,09-Aug-24,126.4717,ICICI Prudential Life Insurance Company Limited,09-Aug-24,27
ULGF 042 30/04/13 GGrowth2 105,Group Growth Fund II,09-Aug-24,29.3301,ICICI Prudential Life Insurance Company Limited,09-Aug-24,28
ULIF 132 02/11/12 ERBF 105,Easy Retirement Balanced Fund,09-Aug-24,26.5173,ICICI Prudential Life Insurance Company Limited,09-Aug-24,29
ULIF 060 15/01/09 HFlexiBal 105,Health Flexi Balanced Fund,09-Aug-24,61.6541,ICICI Prudential Life Insurance Company Limited,09-Aug-24,30
ULIF 031 20/03/07 LFlexiBal1 105,Flexi Balanced Fund,09-Aug-24,44.6607,ICICI Prudential Life Insurance Company Limited,09-Aug-24,31
ULIF 025 21/08/06 LInvShldNw 105,New Invest Shield Balanced,09-Aug-24,46.7963,ICICI Prudential Life Insurance Company Limited,09-Aug-24,32
ULIF 116 15/03/11 LHighNavB 105,Highest NAV Fund B,09-Aug-24,20.4399,ICICI Prudential Life Insurance Company Limited,09-Aug-24,33
ULIF 059 15/01/09 HBalancer 105,Health Balancer Fund,09-Aug-24,49.5783,ICICI Prudential Life Insurance Company Limited,09-Aug-24,34
ULIF 034 20/03/07 PFlexiBal1 105,Pension Flexi Balanced Fund,09-Aug-24,47.5345,ICICI Prudential Life Insurance Company Limited,09-Aug-24,35
ULIF 018 03/01/05 LInvShld 105,Invest Sheild Fund - Life,09-Aug-24,53.4399,ICICI Prudential Life Insurance Company Limited,09-Aug-24,36
ULIF 019 03/01/05 PInvShld 105,Invest Sheild Fund - Pension,09-Aug-24,52.3077,ICICI Prudential Life Insurance Company Limited,09-Aug-24,37
ULIF 088 24/11/09 LMCapBal 105,Multi Cap Balanced Fund,09-Aug-24,41.1753,ICICI Prudential Life Insurance Company Limited,09-Aug-24,38
ULIF 005 03/05/02 PBalancer1 105,Pension Balancer Fund,09-Aug-24,85.4967,ICICI Prudential Life Insurance Company Limited,09-Aug-24,39
ULIF 015 17/05/04 PBalancer2 105,Pension Balancer Fund II,09-Aug-24,76.3914,ICICI Prudential Life Insurance Company Limited,09-Aug-24,40
ULIF 098 11/01/10 PDynmicPE 105,Pension Dynamic P/E Fund,09-Aug-24,33.5105,ICICI Prudential Life Insurance Company Limited,09-Aug-24,41
ULIF 035 20/03/07 PFlexiBal2 105,Pension Flexi Balanced II,09-Aug-24,58.8756,ICICI Prudential Life Insurance Company Limited,09-Aug-24,42
ULIF 023 13/03/06 LBalancer3 105,Balancer Fund III,09-Aug-24,46.8169,ICICI Prudential Life Insurance Company Limited,09-Aug-24,43
ULIF 002 22/10/01 LBalancer1 105,Balancer Fund,09-Aug-24,100.9416,ICICI Prudential Life Insurance Company Limited,09-Aug-24,44
ULIF 014 17/05/04 LBalancer2 105,Balancer Fund II,09-Aug-24,82.5120,ICICI Prudential Life Insurance Company Limited,09-Aug-24,45
ULIF 039 27/08/07 LBalancer4 105,Balancer Fund IV,09-Aug-24,50.5070,ICICI Prudential Life Insurance Company Limited,09-Aug-24,46
ULIF 094 11/01/10 PMCapBal 105,Pension Multi Cap Balanced,09-Aug-24,38.3254,ICICI Prudential Life Insurance Company Limited,09-Aug-24,47
ULIF 097 11/01/10 LDynmicPE 105,Dynamic P/E Fund,09-Aug-24,34.4267,ICICI Prudential Life Insurance Company Limited,09-Aug-24,48
ULIF 081 26/10/09 LPinnacle 105,Pinnacle Fund,09-Aug-24,23.6692,ICICI Prudential Life Insurance Company Limited,09-Aug-24,49
ULIF 032 20/03/07 LFlexiBal2 105,Flexi Balanced Fund II,09-Aug-24,57.7184,ICICI Prudential Life Insurance Company Limited,09-Aug-24,50
ULIF 033 20/03/07 LFlexiBal3 105,Flexi Balanced Fund III,09-Aug-24,44.5130,ICICI Prudential Life Insurance Company Limited,09-Aug-24,51
ULIF 040 27/08/07 LFlexiBal4 105,Flexi Balanced Fund IV,09-Aug-24,51.0080,ICICI Prudential Life Insurance Company Limited,09-Aug-24,52
ULIF 007 11/08/03 LSecPlus 105,Secure Plus Fund,09-Aug-24,45.9015,ICICI Prudential Life Insurance Company Limited,09-Aug-24,53
ULIF 009 17/11/03 PSecPlus 105,Secure Plus Pension Fund,09-Aug-24,42.3647,ICICI Prudential Life Insurance Company Limited,09-Aug-24,54
ULIF 076 29/05/09 LSSavGtee 105,Secure Save Guarantee Fund,09-Aug-24,32.5823,ICICI Prudential Life Insurance Company Limited,09-Aug-24,55
ULIF 136 25/03/13 ERSPBF 105,Easy Retirement SP Balanced Fu,09-Aug-24,25.0171,ICICI Prudential Life Insurance Company Limited,09-Aug-24,56
ULIF 056 15/01/09 HPreserv 105,Health Preserver Fund,09-Aug-24,28.8508,ICICI Prudential Life Insurance Company Limited,09-Aug-24,57
ULIF 061 15/01/09 HProtect 105,Health Protector Fund,09-Aug-24,36.5908,ICICI Prudential Life Insurance Company Limited,09-Aug-24,58
ULIF 089 24/11/09 LIncome 105,Income Fund,09-Aug-24,29.9861,ICICI Prudential Life Insurance Company Limited,09-Aug-24,59
ULIF 020 03/01/05 LInvCash 105,Invest Shield Cash Fund,09-Aug-24,41.9898,ICICI Prudential Life Insurance Company Limited,09-Aug-24,60
ULIF 135 19/09/13 LSF 105,Life Secure Fund,09-Aug-24,20.4506,ICICI Prudential Life Insurance Company Limited,09-Aug-24,61
ULIF 090 24/11/09 LMoneyMkt 105,Money Market Fund,09-Aug-24,26.5064,ICICI Prudential Life Insurance Company Limited,09-Aug-24,62
ULIF 008 11/08/03 LCashPlus 105,Cash Plus Fund,09-Aug-24,44.1560,ICICI Prudential Life Insurance Company Limited,09-Aug-24,63
ULIF 095 11/01/10 PIncome 105,Pension Income Fund,09-Aug-24,29.9815,ICICI Prudential Life Insurance Company Limited,09-Aug-24,64
ULIF 096 11/01/10 PMoneyMkt 105,Pension Money Market Fund,09-Aug-24,26.3156,ICICI Prudential Life Insurance Company Limited,09-Aug-24,65
ULIF 100 01/07/10 LDiscont 105,Discontinued Fund - Life,09-Aug-24,23.5598,ICICI Prudential Life Insurance Company Limited,09-Aug-24,66
ULIF 101 01/07/10 PDiscont 105,Discontinued Fund - Pension,09-Aug-24,18.8669,ICICI Prudential Life Insurance Company Limited,09-Aug-24,67
ULIF 011 17/05/04 PPreserv 105,Pension Preserver Fund,09-Aug-24,39.6549,ICICI Prudential Life Insurance Company Limited,09-Aug-24,68
ULIF 006 03/05/02 PProtect1 105,Pension Protector Fund,09-Aug-24,47.1674,ICICI Prudential Life Insurance Company Limited,09-Aug-24,69
ULIF 017 17/05/04 PProtect2 105,Pension Protector Fund II,09-Aug-24,47.4304,ICICI Prudential Life Insurance Company Limited,09-Aug-24,70
ULIF 128 01/12/11 PSECURE 105,Pension Secure Fund,09-Aug-24,22.8855,ICICI Prudential Life Insurance Company Limited,09-Aug-24,71
ULIF 010 17/05/04 LPreserv1 105,Preserver Fund,09-Aug-24,40.1141,ICICI Prudential Life Insurance Company Limited,09-Aug-24,72
ULIF 021 13/03/06 LPreserv3 105,Preserver Fund III,09-Aug-24,35.6407,ICICI Prudential Life Insurance Company Limited,09-Aug-24,73
ULIF 036 27/08/07 LPreserv4 105,Preserver Fund IV,09-Aug-24,32.3021,ICICI Prudential Life Insurance Company Limited,09-Aug-24,74
ULIF 003 22/10/01 LProtect1 105,Protector Fund,09-Aug-24,52.8979,ICICI Prudential Life Insurance Company Limited,09-Aug-24,75
ULIF 016 17/05/04 LProtect2 105,Protector Fund II,09-Aug-24,48.6031,ICICI Prudential Life Insurance Company Limited,09-Aug-24,76
ULIF 024 13/03/06 LProtect3 105,Protector Fund III,09-Aug-24,38.2388,ICICI Prudential Life Insurance Company Limited,09-Aug-24,77
ULIF 041 27/08/07 LProtect4 105,Protector Fund IV,09-Aug-24,39.1715,ICICI Prudential Life Insurance Company Limited,09-Aug-24,78
ULIF 133 02/11/12 ERSF 105,Easy Retirement Secure Fund,09-Aug-24,22.0989,ICICI Prudential Life Insurance Company Limited,09-Aug-24,79
ULGF 043 30/04/13 GEquity2 105,Group Equity Fund II,09-Aug-24,27.6230,ICICI Prudential Life Insurance Company Limited,09-Aug-24,80
ULIF 136 11/20/14 MIF 105,Maximise India Fund,09-Aug-24,28.7815,ICICI Prudential Life Insurance Company Limited,09-Aug-24,81
ULIF 058 15/01/09 HMultip 105,Health Multiplier Fund,09-Aug-24,86.5772,ICICI Prudential Life Insurance Company Limited,09-Aug-24,82
ULIF 077 29/05/09 LSSavBuil 105,Secure Save Builder Fund,09-Aug-24,43.2686,ICICI Prudential Life Insurance Company Limited,09-Aug-24,83
ULIF 057 15/01/09 HFlexiGro 105,Health Flexi Growth Fund,09-Aug-24,84.8167,ICICI Prudential Life Insurance Company Limited,09-Aug-24,84
ULIF 026 20/03/07 LFlexiGro1 105,Flexi Growth Fund,09-Aug-24,60.1077,ICICI Prudential Life Insurance Company Limited,09-Aug-24,85
ULIF 029 20/03/07 PFlexiGro1 105,Pension Flexi Growth Fund,09-Aug-24,64.0590,ICICI Prudential Life Insurance Company Limited,09-Aug-24,86
ULIF 048 17/03/08 LRICH1 105,RICH Fund,09-Aug-24,55.8971,ICICI Prudential Life Insurance Company Limited,09-Aug-24,87
ULIF 001 22/10/01 LMaximis1 105,Maximiser Fund,09-Aug-24,292.1771,ICICI Prudential Life Insurance Company Limited,09-Aug-24,88
ULIF 012 17/05/04 LMaximis2 105,Maximiser Fund II,09-Aug-24,185.4361,ICICI Prudential Life Insurance Company Limited,09-Aug-24,89
ULIF 022 13/03/06 LMaximis3 105,Maximiser Fund III,09-Aug-24,75.2260,ICICI Prudential Life Insurance Company Limited,09-Aug-24,90
ULIF 037 27/08/07 LMaximis4 105,Maximiser Fund IV,09-Aug-24,65.7891,ICICI Prudential Life Insurance Company Limited,09-Aug-24,91
ULIF 028 20/03/07 LFlexiGro3 105,Flexi Growth Fund III,09-Aug-24,60.4555,ICICI Prudential Life Insurance Company Limited,09-Aug-24,92
ULIF 038 27/08/07 LFlexiGro4 105,Flexi Growth Fund IV,09-Aug-24,58.4111,ICICI Prudential Life Insurance Company Limited,09-Aug-24,93
ULIF 114 15/03/11 LMaximis5 105,Maximiser Fund V,09-Aug-24,53.1532,ICICI Prudential Life Insurance Company Limited,09-Aug-24,94
ULIF 085 24/11/09 LMCapGro 105,Multi Cap Growth Fund,09-Aug-24,54.1230,ICICI Prudential Life Insurance Company Limited,09-Aug-24,95
ULIF 042 22/11/07 LMultip1 105,Multiplier Fund,09-Aug-24,40.6051,ICICI Prudential Life Insurance Company Limited,09-Aug-24,96
ULIF 044 25/02/08 LMultip2 105,Multiplier Fund II,09-Aug-24,51.3079,ICICI Prudential Life Insurance Company Limited,09-Aug-24,97
ULIF 046 25/02/08 LMultip3 105,Multiplier Fund III,09-Aug-24,44.9724,ICICI Prudential Life Insurance Company Limited,09-Aug-24,98
ULIF 047 25/02/08 LMultip4 105,Multiplier Fund IV,09-Aug-24,51.1822,ICICI Prudential Life Insurance Company Limited,09-Aug-24,99
ULIF 086 24/11/09 LOpport 105,Opportunities Fund,09-Aug-24,57.9924,ICICI Prudential Life Insurance Company Limited,09-Aug-24,100
ULIF 093 11/01/10 PBluChip 105,Pension Bluechip Fund,09-Aug-24,44.1869,ICICI Prudential Life Insurance Company Limited,09-Aug-24,101
ULIF 030 20/03/07 PFlexiGro2 105,Pension Flexi Growth II,09-Aug-24,75.2089,ICICI Prudential Life Insurance Company Limited,09-Aug-24,102
ULIF 127 01/12/11 PGROWTH 105,Pension Growth Fund,09-Aug-24,38.5765,ICICI Prudential Life Insurance Company Limited,09-Aug-24,103
ULIF 087 24/11/09 LBluChip 105,Bluechip Fund,09-Aug-24,45.42,ICICI Prudential Life Insurance Company Limited,09-Aug-24,104
ULIF 013 17/05/04 PMaximis2 105,Pension Maximiser Fund II,09-Aug-24,205.9765,ICICI Prudential Life Insurance Company Limited,09-Aug-24,105
ULIF 004 03/05/02 PMaximis1 105,Pension Maximiser Fund,09-Aug-24,314.0542,ICICI Prudential Life Insurance Company Limited,09-Aug-24,106
ULIF 091 11/01/10 PMCapGro 105,Pension Multi Cap Growth Fund,09-Aug-24,50.2305,ICICI Prudential Life Insurance Company Limited,09-Aug-24,107
ULIF 043 25/02/08 PMultip1 105,Pension Multiplier Fund,09-Aug-24,39.9395,ICICI Prudential Life Insurance Company Limited,09-Aug-24,108
ULIF 045 25/02/08 PMultip2 105,Pension Multiplier Fund II,09-Aug-24,46.7285,ICICI Prudential Life Insurance Company Limited,09-Aug-24,109
ULIF 092 11/01/10 POpport 105,Pension Opportunities Fund,09-Aug-24,57.5529,ICICI Prudential Life Insurance Company Limited,09-Aug-24,110
ULIF 052 17/03/08 PRICH1 105,Pension RICH Fund,09-Aug-24,64.0629,ICICI Prudential Life Insurance Company Limited,09-Aug-24,111
ULIF 053 17/03/08 PRICH2 105,Pension RICH Fund II,09-Aug-24,72.8638,ICICI Prudential Life Insurance Company Limited,09-Aug-24,112
ULIF 049 17/03/08 LRICH2 105,RICH Fund II,09-Aug-24,64.2162,ICICI Prudential Life Insurance Company Limited,09-Aug-24,113
ULIF 050 17/03/08 LRICH3 105,RICH Fund III,09-Aug-24,56.0214,ICICI Prudential Life Insurance Company Limited,09-Aug-24,114
ULIF 051 17/03/08 LRICH4 105,RICH Fund IV,09-Aug-24,63.8508,ICICI Prudential Life Insurance Company Limited,09-Aug-24,115
ULIF 027 20/03/07 LFlexiGro2 105,Flexi Growth Fund II,09-Aug-24,69.2145,ICICI Prudential Life Insurance Company Limited,09-Aug-24,116
ULIF 134 19/09/13 LGF 105,LIFE GROWTH FUND,09-Aug-24,34.5913,ICICI Prudential Life Insurance Company Limited,09-Aug-24,117
ULIF 138 15/02/17 AAABF 105,Active Asset Allocation Balanc,09-Aug-24,19.1406,ICICI Prudential Life Insurance Company Limited,09-Aug-24,118
ULIF 139 24/11/17 VEF 105,Value Enhancer Fund,09-Aug-24,24.3663,ICICI Prudential Life Insurance Company Limited,09-Aug-24,119
ULIF 140 24/11/17 SOF 105,Secure Opportunities Fund,09-Aug-24,14.6009,ICICI Prudential Life Insurance Company Limited,09-Aug-24,120
ULIF 141 04/02/19 IndiaGrwth 105,India Growth Fund,09-Aug-24,23.2467,ICICI Prudential Life Insurance Company Limited,09-Aug-24,121
ULIF 142 04/02/19 FocusFifty 105,Focus 50 Fund,09-Aug-24,19.9033,ICICI Prudential Life Insurance Company Limited,09-Aug-24,122
ULIF 144 03/06/21 BalanceAdv 105,Balanced Advantage Fund,09-Aug-24,14.2973,ICICI Prudential Life Insurance Company Limited,09-Aug-24,123
ULIF 145 03/06/21 SustainEqu 105,Sustainable Equity Fund,09-Aug-24,13.9513,ICICI Prudential Life Insurance Company Limited,09-Aug-24,124
ULIF 146 28/06/22 MidCapFund 105,Mid Cap Fund,09-Aug-24,18.2497,ICICI Prudential Life Insurance Company Limited,09-Aug-24,125
ULIF 147 050123 MCHybrdGrt 105,Mid Cap Hybrid Growth Fund,09-Aug-24,16.1376,ICICI Prudential Life Insurance Company Limited,09-Aug-24,126
ULIF 148 050123 ConstntMat 105,Constant Maturity Fund,09-Aug-24,10.7879,ICICI Prudential Life Insurance Company Limited,09-Aug-24,127
ULIF 149 050723 McIndxFund 105,Mid Cap Index Fund,09-Aug-24,13.7521,ICICI Prudential Life Insurance Company Limited,09-Aug-24,128
ULIF 151 180124 McMomentum 105,Mid Cap 150 Momentum 50 Index fund,09-Aug-24,11.6876,ICICI Prudential Life Insurance Company Limited,09-Aug-24,129
ULIF 152 220224 MultiCapIF 105,Multicap 50 25 25 Index Fund,09-Aug-24,11.5173,ICICI Prudential Life Insurance Company Limited,09-Aug-24,130
ULIF 153 150424 MidSmal400 105,MidSmall Cap 400 Index Fund,09-Aug-24,10.9630,ICICI Prudential Life Insurance Company Limited,09-Aug-24,131
ULIF 137 27/11/15 UNCLAIM 105,UNCLAIMED FUND,09-Aug-24,16.3651,ICICI Prudential Life Insurance Company Limited,09-Aug-24,132
ULGF 013 02/04/08 GLEBal 105,Group Leave Encashment Balance,19-Sep-24,38.0165,ICICI Prudential Life Insurance Company Limited,19-Sep-24,1
ULGF 001 03/04/03 GBalancer 105,Group Balanced Fund,19-Sep-24,67.5847,ICICI Prudential Life Insurance Company Limited,19-Sep-24,2
ULGF 006 03/10/05 GCGBal1 105,Group Cap Guarantee Balanced,19-Sep-24,40.9807,ICICI Prudential Life Insurance Company Limited,19-Sep-24,3
ULGF 010 21/03/07 GCGBal2 105,Group Cap Gua Balanced II,19-Sep-24,39.6137,ICICI Prudential Life Insurance Company Limited,19-Sep-24,4
ULGF 049 27/08/13 GCGBal3 105,Group Capital Guarantee Balanc,19-Sep-24,23.3960,ICICI Prudential Life Insurance Company Limited,19-Sep-24,5
ULGF 041 30/04/13 GBalancer2 105,Group Balanced Fund II,19-Sep-24,23.4137,ICICI Prudential Life Insurance Company Limited,19-Sep-24,6
ULGF 050 27/08/13 GCGGrowth3 105,Group Capital Guarantee Growth,19-Sep-24,23.0717,ICICI Prudential Life Insurance Company Limited,19-Sep-24,7
ULGF 014 02/04/08 GLEIncome 105,Group Leave Encashment Debt,19-Sep-24,32.9519,ICICI Prudential Life Insurance Company Limited,19-Sep-24,8
ULGF 003 03/04/03 GSTDebt 105,Group Short Term Debt fund,19-Sep-24,37.5266,ICICI Prudential Life Insurance Company Limited,19-Sep-24,9
ULGF 046 27/08/13 GSTDebt2 105,Group Short Term Debt Fund II,19-Sep-24,16.6157,ICICI Prudential Life Insurance Company Limited,19-Sep-24,10
ULGF 007 28/10/05 GCGDebt1 105,Group Capital Guarantee Debt,19-Sep-24,50.5858,ICICI Prudential Life Insurance Company Limited,19-Sep-24,11
ULGF 011 21/03/07 GCGDebt2 105,Group Cap Gua Debt II,19-Sep-24,40.3938,ICICI Prudential Life Insurance Company Limited,19-Sep-24,12
ULGF 048 27/08/13 GCGDebt3 105,Group Capital Guarantee Debt F,19-Sep-24,22.1340,ICICI Prudential Life Insurance Company Limited,19-Sep-24,13
ULGF 005 24/02/04 GCGSTDebt1 105,Group Cap Gua STerm Debt,19-Sep-24,35.7987,ICICI Prudential Life Insurance Company Limited,19-Sep-24,14
ULGF 009 16/03/07 GCGSTDebt2 105,Group Cap Gua STerm Debt II,19-Sep-24,30.0617,ICICI Prudential Life Insurance Company Limited,19-Sep-24,15
ULGF 047 27/08/13 GCGSTDebt3 105,Group Capital Guarantee Short,19-Sep-24,17.8742,ICICI Prudential Life Insurance Company Limited,19-Sep-24,16
ULGF 002 03/04/03 GDebt 105,Group Debt Fund,19-Sep-24,49.1061,ICICI Prudential Life Insurance Company Limited,19-Sep-24,17
ULGF 040 30/04/13 GDebt2 105,Group Debt Fund II,19-Sep-24,23.4969,ICICI Prudential Life Insurance Company Limited,19-Sep-24,18
ULGF 039 30/04/13 GSTDebt3 105,Group Short Term Debt Fund III,19-Sep-24,17.3318,ICICI Prudential Life Insurance Company Limited,19-Sep-24,19
ULGF 051 03/04/03 GSBLN 105,Group SA Balanced Fund,19-Sep-24,66.8375,ICICI Prudential Life Insurance Company Limited,19-Sep-24,20
ULGF 055 24/02/04 GSCGSTD 105,Group SA CG Short Term Debt Fu,19-Sep-24,36.2209,ICICI Prudential Life Insurance Company Limited,19-Sep-24,21
ULGF 052 03/04/03 GSDBT 105,Group SA Debt Fund,19-Sep-24,48.3611,ICICI Prudential Life Insurance Company Limited,19-Sep-24,22
ULGF 054 30/10/03 GSGF 105,Group SA Growth Fundi,19-Sep-24,130.2950,ICICI Prudential Life Insurance Company Limited,19-Sep-24,23
ULGF 053 03/04/03 GSSTD 105,Group SA Short Term Debt Fund,19-Sep-24,37.4434,ICICI Prudential Life Insurance Company Limited,19-Sep-24,24
ULGF 008 11/12/06 GCGGrowth1 105,Group Capital Gua Growth,19-Sep-24,40.5307,ICICI Prudential Life Insurance Company Limited,19-Sep-24,25
ULGF 012 05/07/07 GCGGrowth2 105,Group Cap Gua Growth II,19-Sep-24,41.4207,ICICI Prudential Life Insurance Company Limited,19-Sep-24,26
ULGF 004 30/10/03 GGrowth 105,Group Growth Fund,19-Sep-24,131.2901,ICICI Prudential Life Insurance Company Limited,19-Sep-24,27
ULGF 042 30/04/13 GGrowth2 105,Group Growth Fund II,19-Sep-24,30.4405,ICICI Prudential Life Insurance Company Limited,19-Sep-24,28
